"Date and Time,""Merchant ID"",""Merchant Name"",""Transaction Type"",""Payment Channel"",""Ayolinx Transaction ID"",""Partner Refference Number"",""Transaction Amount"",""Admin Fee"",""VAT Type"",VAT(11%),""Transaction Settled"",""Transaction Status"",""Settlement Status"",""Merchant Transaction ID"",""Merchant Refference Number"",""Shop ID"",""Settlement Type"",""Create Time"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0859d852a00d4d4a80133b2c604b9b33,1p84brq97352,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443428040429162080125871,ceMDBmxpHX7ZENbsUofGrRKd5jPyV4aAL9JSqTFkg2znQv6w3Ytih4WQMakKw6hp,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",8af8553934534408ad9448aa08409013,1p84b0j32854,10000.00000000,63.10000000,Include,6.900000,9930,Success,Settled,PAYIN45443428430918865623123138,7zaP2eXdqLMDEwKTWf8Up54VR9ZjbkmvYcNhFsrHtxu3BoiyQSGnJ4WQMakPWwDQ,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2d2a6d67ffe14ef79dcf99e4f790cf42,010000HY13DJ,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443430983572287490770964,cL6jr2oxi7q4yHf3Wsmba8tJCvKh9nugdNAkQGpYSDTEzMwXFBUeP4WQMakiCQg8,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",77278886808646eda61d05695a094bdb,1p84b0f76479,43333.00000000,273.20000000,Include,30.100000,43029.7,Success,Settled,PAYIN45443391292034666772780503,zLupPixdmbYNF2oHDXU8srSyqhacWvCjkBVf7GK9Q65E3etMZAn4T4WQMakjPMbH,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",86630b6995ad4dd28b4b5df115a9007e,1p84b0y01904,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443434234996748732835993,AECjNZF8qVmD6UwpG5HWsx3bYoJduyaeR7vBftP4XgkLScr9hTnK24WQMaksiwvx,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",a17d8fa9fa26425b9b0232d88520a983,019326912614,110000.00000000,693.70000000,Include,76.300000,109230,Success,Settled,PAYIN45443401870908223463279472,MzxCijvqnAdYQLk6rcXwhba7BFte9g8HfZSGUKWJRsPmVTuE2opNy4WQMakxtP2x,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",73aaa4c1a3f147dca667934f45242257,d1681a5b30fa,22000.00000000,138.70000000,Include,15.300000,21846,Success,Settled,PAYIN45443406900717570679924600,BgisnZ6o8HJm4PGVqTh2tzwxdQYLXjE79Cef5FcNr3RkyuSDbMAKv4WQMamCc96Y,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",7f7a5f03418b4c5d8aa642a37676f92e,1p84brq97354,27000.00000000,170.30000000,Include,18.700000,26811,Success,Settled,PAYIN45443431860181812642765980,fxagCWRhw4UXJnuNbEeHqs2zd3k7LYAcPDiKyGQotVTmp89Zr6Bj54WQMamEz37k,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",5e55d6f497ed4070adef527096eef21b,790344580467,33000.00000000,208.10000000,Include,22.900000,32769,Success,Settled,PAYIN45443428656991846578990444,JmDUpae2TE3jzR9f4cZGMA5rubvqd6iCS8FosLVnhkYHgXWxNPtBQ4WQMamRiXbK,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",6f45429028ff4f66b5db7e2de525b699,019320827787,91000.00000000,573.90000000,Include,63.100000,90363,Success,Settled,PAYIN45443431778812320146748965,iqbzUaEpZKJC5t8nVu39FNdcAXLxsrvGMwQR4ehoYTHkg6SDBP2j74WQMamddxos,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",ebbbec1613414861aca79b9c3134fade,1p84c0e58115,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443418950114100271106660,TSJtVBE8CLkoAfbZmHNxRQy5uF6zhcP2qvMDdwUi3G7eWKY4srngX4WQMamhcTu5,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",5a9f691d03794c5db860660e84c3ad11,1p84c0a84024,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443420590925834623347522,TLEaW9rYXkRQSmNcBf45j2wsgdyKCtFGx3biDuAMJPoVhZHeqpU684WQMamknedg,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",6fa4a6fee81c481ca464b467aa681a0c,010000HY04QX,10000.00000000,63.10000000,Include,6.900000,9930,Success,Settled,PAYIN45443415188242843224179293,BLgySqaNe3FoYfDpcu2bKQrh6jW8tPdm7vzwZVEU95GXTRC4JnksA4WQMamnmsi7,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",8d27e6cb260c41028f2d7ff91edb9796,010000HXWGG1,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443392846443732731101973,wdKLnmDCYNy53pbce4VAFJS6EoTs9XiZkQHxqzUBv2aWgthrjf78R4WQMamu9GGv,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2ac8f866669642728f18f9cb781db756,1p84b0v18488,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443399052755362936948286,vGEoTH2YUXepJdCsmD7bhMa68qFPkgS5A4LtQjKryNn9fVzwRcxBu4WQMamy7jPr,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",e5de4c49d34747b6bd545e7a37f63c66,1p84b0599067,35000.00000000,220.70000000,Include,24.300000,34755,Success,Settled,PAYIN45443432556436284813304048,uaBcTsvryUjb7ZmFw8YDS3MQGePN9foEz4XJAi25RhtndpqkHKxgL4WQMan26yUV,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",286a1f231c4846aa8222d6fc75558110,019510588329,60000.00000000,378.40000000,Include,41.600000,59580,Success,Settled,PAYIN45443432064024993401456127,s2rGkf7N58wDK6UVTdFXA9bLEzepRZW3gxutQacSiBMovJnhyPCmj4WQMan46DeB,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",40d32ca8067445bb80ab6570616ce17b,000303770971,250000.00000000,1576.60000000,Include,173.400000,248250,Success,Settled,PAYIN45443419688731043907184368,5obvwYxQCBFuMaPnD7jrceTHJSGqWV2gyRph6im8Zf9A4zkUtKsEd4WQMan4Us2c,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",d775065322794fe6a9acddbf97bc156e,29d403ff9685,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443408386340048168746692,iunVjqvbroZYdNkSG7xRycDFtEUpQWsg8JfBe62KCaA4MT5L9HX3w4WQMan5fpbk,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",ed4c1fa599b9498594d067fafbb9c180,019303424834,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443429950095774279935707,LTifCS9g2QjmGaoEesdvkKHqM5nAPJbDXF6z8chpWutyUZrwRxYV34WQMan5fpZJ,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:08,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",49fa7987e7444c8c972f344fdd365827,1p84b0o56635,80000.00000000,504.50000000,Include,55.500000,79440,Success,Settled,PAYIN45443383845467342663456551,aJjtqSz6Wu2MGQgX7VoprmxYNZHBiU8DEkwPCnTAhfKRLd5bvFe494WQMan84iAa,,Sameday,""2026-06-08 00:00:08"""
